time,X_ground_disp,X_floor_1_abs,X_floor_2_abs,X_floor_3_abs,X_floor_4_abs,X_floor_5_abs,X_floor_6_abs,X_floor_7_abs
0.4,2.319406e-06,2.1435237109916915e-06,1.907874136843403e-06,1.723235192423896e-06,1.595658394680513e-06,1.5041617578068902e-06,1.433941027057338e-06,1.3906168279404457e-06
0.405,2.376951e-06,2.192820234175737e-06,1.9432993391893114e-06,1.7451325031721665e-06,1.6043742949367324e-06,1.4997037682577796e-06,1.4192060823420992e-06,1.3699465344693433e-06
0.41000000000000003,2.435642e-06,2.2424176411332e-06,1.979020309837796e-06,1.7672414508972053e-06,1.6130641690257773e-06,1.495147824191266e-06,1.4045622184427545e-06,1.349498284879305e-06
0.41500000000000004,2.4948279999999997e-06,2.2928137376603033e-06,2.0155334949967314e-06,1.7900455775364974e-06,1.6222020873096356e-06,1.4910113871558267e-06,1.3905292542380848e-06,1.3297970262677464e-06
0.42,2.554227e-06,2.3440643692880255e-06,2.0529104320169546e-06,1.813599770935495e-06,1.631840726116732e-06,1.4873893729202826e-06,1.3772009128346337e-06,1.3109420167792514e-06
0.425,2.6144839999999997e-06,2.3959109847213407e-06,2.090920897287812e-06,1.8376513527073463e-06,1.6417326896124925e-06,1.4840733381023673e-06,1.3643652495642671e-06,1.2927266424716915e-06
0.43,2.675965e-06,2.4480306812303395e-06,2.1292460098019596e-06,1.8618612771993915e-06,1.6515501030716e-06,1.4807697107536788e-06,1.3517240593438444e-06,1.2748572544720517e-06
0.435,2.738e-06,2.5009011779201306e-06,2.1683385959204635e-06,1.886670153118362e-06,1.661750462296794e-06,1.4779649818898814e-06,1.339759348740626e-06,1.2578192410854799e-06
0.44,2.800192e-06,2.5547742566391536e-06,2.20844070012093e-06,1.9123083193570126e-06,1.6725884043006365e-06,1.4759367633569723e-06,1.3287454544929067e-06,1.2418888208530255e-06
0.445,2.8632670000000003e-06,2.609240952964731e-06,2.24914959649726e-06,1.9383577410368716e-06,1.6836765947707946e-06,1.4743140058377663e-06,1.3183096259218486e-06,1.2266932866549884e-06
0.45,2.927777e-06,2.6640849671545647e-06,2.2902286301836355e-06,1.9645720165256355e-06,1.6948024758495635e-06,1.4728941540748433e-06,1.3082492289575166e-06,1.2120280901615407e-06
0.455,2.993058e-06,2.71957296608311e-06,2.331888994058619e-06,1.9911644929733934e-06,1.7062148321702819e-06,1.47193084370941e-06,1.2988194767064093e-06,1.1981447298916862e-06
0.46,3.0583569999999997e-06,2.776239315307451e-06,2.374620982241123e-06,2.018632112110842e-06,1.7184486193195531e-06,1.4719597331337507e-06,1.2905591328085274e-06,1.1855767463974904e-06
0.465,3.1241809999999998e-06,2.8336860468840797e-06,2.4180191238278997e-06,2.046571115627701e-06,1.7311402201666281e-06,1.4726144091154154e-06,1.2831057399681176e-06,1.1739552009326453e-06
